world_id,object_a,object_b,contact,num_contact_points
world5_occlusion_scene,obj_notebook,obj_plate,0,0
world5_occlusion_scene,obj_notebook,obj_remote,1,4
world5_occlusion_scene,obj_notebook,obj_sponge,0,0
world5_occlusion_scene,obj_notebook,obj_tissue_box,0,0
world5_occlusion_scene,obj_notebook,obj_toy,0,0
world5_occlusion_scene,obj_plate,obj_remote,0,0
world5_occlusion_scene,obj_plate,obj_sponge,0,0
world5_occlusion_scene,obj_plate,obj_tissue_box,0,0
world5_occlusion_scene,obj_plate,obj_toy,0,0
world5_occlusion_scene,obj_remote,obj_sponge,0,0
world5_occlusion_scene,obj_remote,obj_tissue_box,0,0
world5_occlusion_scene,obj_remote,obj_toy,0,0
world5_occlusion_scene,obj_sponge,obj_tissue_box,0,0
world5_occlusion_scene,obj_sponge,obj_toy,0,0
world5_occlusion_scene,obj_tissue_box,obj_toy,0,0
