world_id,scene_id,object_a,object_b,heuristic_label,gazebo_contact,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score
world4_support_scene,world4_support_scene__v6,obj_storage_box,obj_can,Separate,1,,0.0021844026711712,True,0.9353551229002512,-0.1230116534584284,,0.1728194726166328,1.0,0.7187928669410151
world4_support_scene,world4_support_scene__v6,obj_wooden_crate,obj_bottle,Separate,1,,0.0021844026711712,True,0.8846881981944246,-0.1840392028090008,,0.2404258973037953,1.0,0.8916334661354581
world4_support_scene,world4_support_scene__v6,obj_mug,obj_container,Contact,1,0.1197596937417984,0.0021844026711712,True,0.9966916794531572,0.0358684702979946,0.0333959758281707,0.1106766727628176,1.0,0.5857461024498887
world4_support_scene,world4_support_scene__v6,obj_bowl,obj_plate,Support,1,0.0644553676247596,0.0021844026711712,True,0.9989294071373452,0.0526527424443487,0.0192740149796009,0.5099594071556688,1.0,0.3223480947476829
world4_support_scene,world4_support_scene__v6,obj_notebook,obj_toy_cube,Support,1,0.0753255784511566,0.0021844026711712,True,0.9314326532198004,-0.0471191367452675,0.0170353893190622,0.0871802002224694,1.0,0.2703368940016434
world4_support_scene,world4_support_scene__v6,obj_book,obj_glass_jar,Support,1,0.1155982390046119,0.0021844026711712,True,0.949573216945212,-0.1172267131066346,0.0254386775195598,0.2340357937096261,1.0,0.7246484085862324
world4_support_scene,world4_support_scene__v6,obj_sponge,obj_container,Support,1,0.0982049033045768,0.0021844026711712,True,0.9971414923306462,0.0295046832712078,0.0285694506019353,0.2975206611570248,1.0,0.5503105590062112
world5_occlusion_scene,world5_occlusion_scene__v2,obj_cereal_box,obj_bottle,Separate,0,,0.0037850379654434,True,0.6996152148587395,-0.0581043607274041,,0.0165104480178863,1.0,0.0826727066817667
world5_occlusion_scene,world5_occlusion_scene__v2,obj_cereal_box,obj_jar,Separate,0,,0.0037850379654434,True,0.3352956902058307,0.0486262030906865,,0.0025480025480025,1.0,0.6778846153846154
world5_occlusion_scene,world5_occlusion_scene__v2,obj_cereal_box,obj_tissue_box,Separate,0,,0.0037850379654434,True,0.6389847860666771,0.0733075371889202,,0.0615350520794858,1.0,0.1834196891191709
world5_occlusion_scene,world5_occlusion_scene__v2,obj_cereal_box,obj_cup,Separate,0,,0.0189134547136675,True,0.7356565402981673,0.0885832234887843,,0.002536177830822,,0.1701346389228886
world5_occlusion_scene,world5_occlusion_scene__v2,obj_cereal_box,obj_notebook,Separate,0,,0.0037850379654434,True,0.8550246363294111,0.1583000777964388,,0.0,1.0,0.9066511085180864
world5_occlusion_scene,world5_occlusion_scene__v2,obj_bottle,obj_jar,Contact,0,,0.0037850379654434,True,0.8989031828310866,0.1067305638180906,,0.0,1.0,0.9043062200956936
world5_occlusion_scene,world5_occlusion_scene__v2,obj_tissue_box,obj_cup,Contact,0,0.1871547400951385,0.0037850379654434,True,0.9773465008571144,0.015275686299864,0.0427122488617897,0.0188679245283018,0.7818181818181819,0.386138613861386
world5_occlusion_scene,world5_occlusion_scene__v2,obj_tissue_box,obj_bowl,Separate,0,0.164422869682312,0.0037850379654434,True,0.9063711011263456,0.0074710783719202,0.0268843434751033,0.0141774202881777,1.0,1.0
world5_occlusion_scene,world5_occlusion_scene__v2,obj_bowl,obj_apple,Contact,0,0.1364862024784088,0.0037850379654434,True,0.9730368573951622,-0.0150483800146484,0.023703446611762,0.0384327427002745,1.0,0.97610513739546
world5_occlusion_scene,world5_occlusion_scene__v2,obj_bowl,obj_can,Contact,0,0.1539820730686187,0.0113551138963304,True,0.9312987077575354,-0.0373400447912583,0.0264443531632423,0.0152314001171646,,0.8141935483870968
world5_occlusion_scene,world5_occlusion_scene__v2,obj_remote,obj_book,Support,1,0.0878272429108619,0.0037850379654434,True,0.8951053605444761,-0.0197252314265719,0.0315572805702686,0.0585774058577405,1.0,0.5629139072847682
world5_occlusion_scene,world5_occlusion_scene__v2,obj_notebook,obj_book,Contact,1,0.0892599746584892,0.0037850379654434,True,0.8524112050680858,-0.0398264059063387,0.0366483405232429,0.7632911392405063,1.0,0.108433734939759
world5_occlusion_scene,world5_occlusion_scene__v2,obj_plate,obj_mug,Contact,0,0.1020272523164749,0.0037850379654434,True,0.8285083034575985,-0.0849896488458591,0.0247212499380111,0.1002277904328018,1.0,0.6526181353767561
world5_occlusion_scene,world5_occlusion_scene__v2,obj_mug,obj_sponge,Separate,0,0.1199105009436607,0.0075700759308869,True,0.7907750755603886,0.0347973887751231,0.0357075035572052,0.0244964616222101,,0.0894736842105263
world5_occlusion_scene,world5_occlusion_scene__v2,obj_sponge,obj_container,Contact,1,0.076101928949356,0.0037850379654434,True,0.9445137862688582,-0.0571782048700317,0.0301042292267084,0.0956556396970904,1.0,0.9428571428571428
world5_occlusion_scene,world5_occlusion_scene__v2,obj_sponge,obj_toy,Separate,0,0.1009183973073959,0.0037850379654434,True,0.9059889402970852,-0.0808807408063772,0.0351993143558502,0.2374547335747542,1.0,0.7067307692307692
world5_occlusion_scene,world5_occlusion_scene__v2,obj_container,obj_toy,Support,1,0.079807311296463,0.0037850379654434,True,0.9875703256655451,-0.0237025359363454,0.0310227088630199,0.2802994107341933,1.0,0.3003533568904594
world5_occlusion_scene,world5_occlusion_scene__v2,obj_container,obj_banana,Contact,0,0.0623778961598873,0.0037850379654434,True,0.915998385345816,0.0429214276115857,0.0259996578097343,0.1213692946058091,0.974025974025974,0.6499999999999999
world5_occlusion_scene,world5_occlusion_scene__v3,obj_cereal_box,obj_bottle,Separate,0,,0.0031836278481765,True,0.803199637959993,-0.0232843765839272,,0.0950537634408602,1.0,0.2653061224489795
world5_occlusion_scene,world5_occlusion_scene__v3,obj_bottle,obj_jar,Contact,0,,0.0031836278481765,True,0.9789355697790127,0.0785523871543639,,0.2115930279691933,1.0,0.5432098765432098
world5_occlusion_scene,world5_occlusion_scene__v3,obj_tissue_box,obj_cup,Contact,0,,0.0031836278481765,True,0.4069991648957837,-0.0085990973268764,,0.0076335877862595,1.0,0.7174721189591078
world5_occlusion_scene,world5_occlusion_scene__v3,obj_bowl,obj_apple,Contact,0,0.2028678357601165,0.0031836278481765,True,0.8322304304300543,0.0149456874430704,0.043128240853548,0.0197261545602227,1.0,0.3293413173652695
world5_occlusion_scene,world5_occlusion_scene__v3,obj_bowl,obj_can,Contact,0,,0.0031836278481765,True,0.9555051643466784,-0.0289859078372647,,0.0137440758293838,1.0,0.9361702127659576
world5_occlusion_scene,world5_occlusion_scene__v3,obj_bowl,obj_mug,Separate,0,0.1900269985198974,0.0031836278481765,True,0.8498484108012648,0.0036025842564478,0.040426068007946,0.0531894391983041,1.0,0.7049645390070922
world5_occlusion_scene,world5_occlusion_scene__v3,obj_remote,obj_notebook,Contact,1,0.0451651029288768,0.0031836278481765,True,0.044089839270766,0.0128209828482332,0.0308055114001035,0.0704167690166216,1.0,1.0
world5_occlusion_scene,world5_occlusion_scene__v3,obj_remote,obj_book,Support,1,0.0629882961511612,0.0031836278481765,True,0.9584306967483124,-0.0036561597713987,0.0227737035602331,0.0493016468626224,1.0,1.0
world5_occlusion_scene,world5_occlusion_scene__v3,obj_notebook,obj_book,Contact,1,0.0603099651634693,0.0031836278481765,True,0.2275994347710963,-0.016477142619632,0.0263193305581808,0.745814307458143,0.9920255183413078,0.2050599201065246
world5_occlusion_scene,world5_occlusion_scene__v3,obj_plate,obj_mug,Contact,0,0.0902059525251388,0.0127345113927062,True,0.626957864386303,-0.0609174239143225,0.0238572526723146,0.0,,0.1155015197568388
world5_occlusion_scene,world5_occlusion_scene__v3,obj_mug,obj_sponge,Separate,0,0.112053282558918,0.0031836278481765,True,0.8613893174535534,0.0377827932185331,0.0309446305036544,0.0338006529671595,1.0,0.9955156950672646
world5_occlusion_scene,world5_occlusion_scene__v3,obj_sponge,obj_container,Contact,1,0.0623168163001537,0.0031836278481765,True,0.8459779083787218,-0.0415224917997225,0.0220593139529228,0.0206024660527548,1.0,0.234866828087167
world5_occlusion_scene,world5_occlusion_scene__v3,obj_container,obj_toy,Support,1,0.1250548362731933,0.0031836278481765,True,0.977843028336948,-0.0361545151913581,0.0331927165389061,0.136,1.0,0.2420701168614357
world5_occlusion_scene,world5_occlusion_scene__v3,obj_container,obj_banana,Contact,0,0.0880419537425041,0.0031836278481765,True,0.9598384483366325,0.0420081439596102,0.0295616220682859,0.3090909090909091,0.7238805970149254,0.6258278145695364
world5_occlusion_scene,world5_occlusion_scene__v3,obj_toy,obj_banana,Separate,0,0.167210504412651,0.0031836278481765,True,0.9667027872899836,0.0781626591509684,0.0584733001887798,0.2641509433962264,0.9090909090909092,0.8538205980066444
world5_occlusion_scene,world5_occlusion_scene__v6,obj_cereal_box,obj_bottle,Separate,0,0.329545110464096,0.0021060004738072,True,0.905516523987967,-0.0356215900002838,0.0472233071923255,0.078506629448709,1.0,0.1178378378378378
world5_occlusion_scene,world5_occlusion_scene__v6,obj_cereal_box,obj_jar,Separate,0,0.3047457337379455,0.0021060004738072,True,0.3086010183471288,0.0812269925199002,0.0455205179750919,0.0251687509811103,1.0,0.4282380396732788
world5_occlusion_scene,world5_occlusion_scene__v6,obj_cereal_box,obj_tissue_box,Separate,0,0.2414697408676147,0.0105234729352704,True,0.6932235059923179,0.1181178052070778,0.0403470732271671,0.0508567404741413,,0.1877213695395514
world5_occlusion_scene,world5_occlusion_scene__v6,obj_bottle,obj_jar,Contact,0,0.3498036563396454,0.0021060004738072,True,0.5634498945475077,0.1168485825201841,0.0928457304835319,0.1567304086989126,1.0,0.5186915887850467
world5_occlusion_scene,world5_occlusion_scene__v6,obj_tissue_box,obj_cup,Contact,0,0.1443530172109604,0.0021060004738072,True,0.934996636400854,0.0121950138228245,0.0360367409884929,0.1481775860111275,1.0,0.042386185243328
world5_occlusion_scene,world5_occlusion_scene__v6,obj_tissue_box,obj_bowl,Separate,0,0.1458747535943985,0.0058968012262383,True,0.887646919796322,0.0056255364290219,0.0232467874884605,0.0486055019717774,,1.0
world5_occlusion_scene,world5_occlusion_scene__v6,obj_bowl,obj_apple,Contact,0,0.1453077644109726,0.0021060004738072,True,0.6770193512754898,-0.0140882371227613,0.0201059617102146,0.0224508886810102,1.0,0.3815950920245399
world5_occlusion_scene,world5_occlusion_scene__v6,obj_bowl,obj_can,Contact,0,0.1639286130666732,0.0021060004738072,True,0.9912208483181424,-0.0427017772658795,0.0221947077661752,0.0456833861644601,1.0,0.2094674556213017
world5_occlusion_scene,world5_occlusion_scene__v6,obj_remote,obj_book,Support,1,0.0667714551091194,0.0021060004738072,True,0.9673751049246322,-0.0048469929786106,0.0145340822637081,0.0608819853597571,1.0,0.4485596707818929
world5_occlusion_scene,world5_occlusion_scene__v6,obj_notebook,obj_book,Contact,1,0.0600407496094703,0.0021060004738072,True,0.975900141075168,-0.0376849353304237,0.016870604828,0.7589913187267466,1.0,0.4247191011235954
world5_occlusion_scene,world5_occlusion_scene__v6,obj_plate,obj_mug,Contact,0,0.0915631726384162,0.0021060004738072,True,0.992459144144657,-0.084532470841292,0.0122119411826133,0.0507900677200902,1.0,0.8454106280193237
world5_occlusion_scene,world5_occlusion_scene__v6,obj_mug,obj_sponge,Separate,0,0.1240233480930328,0.0075750730753157,True,0.9885293798975432,0.0318412483604899,0.0248257219791412,0.0184049079754601,,0.771604938271605
world5_occlusion_scene,world5_occlusion_scene__v6,obj_sponge,obj_container,Contact,1,0.091014876961708,0.0021060004738072,True,0.9954478794839062,-0.0574272500680498,0.022317100316286,0.0664035291386115,1.0,0.9212962962962964
world5_occlusion_scene,world5_occlusion_scene__v6,obj_container,obj_toy,Support,1,0.115896038711071,0.0021060004738072,True,0.9987999300828212,-0.0288882717748775,0.0313734821975231,0.3717098653807514,0.9140893470790378,0.3596730245231607
world5_occlusion_scene,world5_occlusion_scene__v6,obj_container,obj_banana,Contact,0,0.0931590273976326,0.0021060004738072,True,0.9959743266674234,0.0489045658454367,0.0250537395477294,0.3543433909588747,0.5714285714285714,0.788888888888889
world5_occlusion_scene,world5_occlusion_scene__v6,obj_toy,obj_banana,Separate,0,0.0854697600007057,0.0021060004738072,True,0.9983403756008808,0.0777928376203143,0.0233666524291038,0.2262150982419855,1.0,0.7662337662337662
world5_occlusion_scene,world5_occlusion_scene,obj_cereal_box,obj_bottle,Separate,0,0.3443625569343567,0.0020398452309288,True,0.9900877581196316,-0.0184753672661337,0.0541653595864772,0.0489156461654238,1.0,0.0842490842490841
world5_occlusion_scene,world5_occlusion_scene,obj_bottle,obj_jar,Contact,0,0.268349140882492,0.0020398452309288,True,0.9427175663040556,0.0794320794540114,0.0695095509290695,0.2709677419354839,1.0,0.0405643738977072
world5_occlusion_scene,world5_occlusion_scene,obj_tissue_box,obj_cup,Contact,0,0.1736258566379547,0.0020398452309288,True,0.9827163788981372,0.0017448220748842,0.0320993065834045,0.0210280373831775,1.0,0.3443223443223444
world5_occlusion_scene,world5_occlusion_scene,obj_bowl,obj_apple,Contact,0,0.1461270600557327,0.0020398452309288,True,0.358593001662889,-0.0184999856448159,0.0172010883688926,0.0328162291169451,1.0,0.3081924577373212
world5_occlusion_scene,world5_occlusion_scene,obj_bowl,obj_can,Contact,0,0.1632335782051086,0.0020398452309288,True,0.9533488304472512,-0.0561974152880108,0.0192791521549224,0.017292490118577,1.0,0.2474226804123711
world5_occlusion_scene,world5_occlusion_scene,obj_remote,obj_book,Support,1,0.0783432126045227,0.0020398452309288,True,0.990271163957932,-0.0092396380292292,0.0103283012285828,0.0508018260564204,1.0,0.4309623430962342
world5_occlusion_scene,world5_occlusion_scene,obj_notebook,obj_book,Contact,1,0.0635890960693359,0.0020398452309288,True,0.9901551675369724,-0.0143677563694776,0.0112522225826978,0.5619047619047619,1.0,0.5
world5_occlusion_scene,world5_occlusion_scene,obj_plate,obj_mug,Contact,0,0.0725158229470253,0.0061195356927865,True,0.99838345450972,-0.0926572092500263,0.008068922907114,0.0,,1.0
world5_occlusion_scene,world5_occlusion_scene,obj_mug,obj_sponge,Separate,0,0.1223998591303825,0.0020398452309288,True,0.99406912607765,0.0480585213924893,0.0287274923175573,0.0081045751633986,1.0,0.2886297376093294
world5_occlusion_scene,world5_occlusion_scene,obj_mug,obj_banana,Separate,0,0.1153596565127372,0.0040796904618577,True,0.9773321363728182,0.0293026764907602,0.0302237495779991,0.0,,0.4817275747508305
world5_occlusion_scene,world5_occlusion_scene,obj_sponge,obj_container,Contact,1,0.1026384383440017,0.0020398452309288,True,0.96327835625637,-0.0620162531796815,0.032540738582611,0.0180868167202572,1.0,1.0
world5_occlusion_scene,world5_occlusion_scene,obj_container,obj_toy,Support,1,0.107716716825962,0.0020398452309288,True,0.992189263759942,-0.038187070201158,0.0407957918941974,0.4183006535947712,1.0,0.5431818181818182
world5_occlusion_scene,world5_occlusion_scene,obj_container,obj_banana,Contact,0,0.0997421592473983,0.0020398452309288,True,0.9355901332032556,0.0432604082779524,0.0339086130261421,0.0263000597728631,1.0,0.7388809182209468
world5_occlusion_scene,world5_occlusion_scene,obj_toy,obj_banana,Separate,0,0.0782162547111511,0.0040796904618577,True,0.9692510316921064,0.0814474784791104,0.0236752927303314,0.0,,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_bottle,obj_cereal_box,Separate,0,,0.0040934147170951,True,0.9872345621548722,-0.0200504433687425,,0.0203091167027551,1.0,0.6772823779193207
world6_dense_mixed,world6_dense_mixed__v2,obj_cereal_box,obj_tissue_box,Separate,0,,0.0040934147170951,True,0.6716145105049929,0.0748001546472036,,0.0065710494724205,1.0,0.9405204460966544
world6_dense_mixed,world6_dense_mixed__v2,obj_cereal_box,obj_ruler,Separate,0,,0.0040934147170951,True,0.1102107590528258,0.0584742698416812,,0.0190228160561626,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_tissue_box,obj_bowl,Separate,0,0.1277956664562225,0.0122802441512854,True,0.874129164990891,-0.0064351751760046,0.0447817258536815,0.0,,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_tissue_box,obj_ruler,Support,1,0.1090331673622131,0.0040934147170951,True,0.8010655691264642,-0.0163258848055224,0.0424381308257579,0.372674791533034,0.5037406483790524,0.747870528109029
world6_dense_mixed,world6_dense_mixed__v2,obj_bowl,obj_apple,Contact,0,0.1124699413776397,0.0040934147170951,True,0.9640237054234346,-0.0003039400026211,0.0358828566968441,0.0,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_bowl,obj_ruler,Support,1,0.0924910232424736,0.0040934147170951,True,0.8198988218148706,-0.0098907096295177,0.038185179233551,0.3381550218340611,0.5234657039711191,0.6633906633906634
world6_dense_mixed,world6_dense_mixed__v2,obj_apple,obj_ruler,Separate,0,0.0861316621303558,0.0147236033397049,True,0.9423809928753512,-0.0095867696268966,0.0321384780108928,0.0,,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_notebook,obj_remote,Support,1,0.0574244298040866,0.0040934147170951,True,0.9419500123582788,-0.0157013359436706,0.0269699469208717,0.2584252213076565,1.0,0.4497652582159623
world6_dense_mixed,world6_dense_mixed__v2,obj_notebook,obj_pen,Support,1,0.0521481186151504,0.0040934147170951,True,0.1272191119770541,-0.0112736440743854,0.02690308727324,0.2584752506764284,1.0,0.3724279835390947
world6_dense_mixed,world6_dense_mixed__v2,obj_remote,obj_pen,Contact,0,0.0566988661885261,0.0163736588683805,True,0.3377413224774481,0.0044276918692851,0.0304475743323564,0.0111567821491485,,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_plate,obj_spoon,Support,1,0.0302754417061805,0.0040934147170951,True,0.9978728844106036,-0.0044534854529816,0.0131279714405536,0.250204248366013,1.0,0.002360346184107
world6_dense_mixed,world6_dense_mixed__v2,obj_plate,obj_fork,Contact,1,0.0302495285868644,0.0040934147170951,True,0.9955484667312202,0.0285252498694075,0.0130734993144869,0.0,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v2,obj_plate,obj_knife,Contact,1,0.0272852592170238,0.0040934147170951,True,0.9737637574681428,-0.0342880000775378,0.0126669500023126,0.0026604874699622,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v3,obj_jar,obj_cereal_box,Contact,1,,0.0025841559474571,True,0.9018948416769064,-0.0852816563221033,,0.07681718061674,1.0,0.4017857142857143
world6_dense_mixed,world6_dense_mixed__v3,obj_tissue_box,obj_ruler,Support,1,,0.0025841559474571,True,0.1058714814317584,-0.0373783690664035,,0.1574585635359116,0.5086206896551724,0.0202140309155767
world6_dense_mixed,world6_dense_mixed__v3,obj_bowl,obj_ruler,Support,1,,0.0025841559474571,True,0.0338703351578308,-0.0321265979812969,,0.0710274198876775,1.0,0.7032640949554896
world6_dense_mixed,world6_dense_mixed__v3,obj_notebook,obj_remote,Support,1,0.0479623414576053,0.0025841559474571,True,0.9781502186665048,-0.0132166863318998,0.0234040301293134,0.2356857523302263,1.0,0.393939393939394
world6_dense_mixed,world6_dense_mixed__v3,obj_notebook,obj_pen,Support,1,0.0421362072229385,0.0025841559474571,True,0.9624180766282988,5.844998554205283e-05,0.0222851354628801,0.156,1.0,0.3323442136498516
world6_dense_mixed,world6_dense_mixed__v3,obj_plate,obj_spoon,Support,1,0.0364166535437107,0.0025841559474571,True,0.9980118927018136,-0.0068996137957829,0.0191381089389324,0.1732673267326732,1.0,0.0381282495667243
world6_dense_mixed,world6_dense_mixed__v3,obj_plate,obj_fork,Contact,1,0.0347976759076118,0.0025841559474571,True,0.8126182701391109,0.0161659875020372,0.0186479855328798,0.0,1.0,0.1049107142857143
world6_dense_mixed,world6_dense_mixed__v3,obj_plate,obj_knife,Contact,1,0.0336016453802585,0.0025841559474571,True,0.9947554822458784,-0.015700474984625,0.0185385830700397,0.0,1.0,0.1061452513966481
world6_dense_mixed,world6_dense_mixed__v4,obj_mug,obj_jar,Separate,0,0.1070315763354301,0.0130923831311727,True,0.972267205454235,0.0125485608870781,0.0310682412236928,0.0111716621253406,,1.0
world6_dense_mixed,world6_dense_mixed__v4,obj_jar,obj_cereal_box,Contact,1,,0.0036399074706439,True,0.978873256145438,-0.0870385940567191,,0.1295316370186894,1.0,0.1796407185628742
world6_dense_mixed,world6_dense_mixed__v4,obj_cereal_box,obj_tissue_box,Separate,0,,0.0036399074706439,True,0.4002354646184551,0.1172086959496762,,0.0159333594230446,0.5892857142857143,0.8202846975088969
world6_dense_mixed,world6_dense_mixed__v4,obj_cereal_box,obj_ruler,Separate,0,,0.0036399074706439,True,0.3602932172786928,0.1077549140411446,,0.0022462849902085,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v4,obj_tissue_box,obj_bowl,Separate,0,0.1931909918785095,0.0036399074706439,True,0.0937660732372543,0.0163068784803704,0.0795075446367263,0.0130841121495327,0.6607142857142857,0.740139211136891
world6_dense_mixed,world6_dense_mixed__v4,obj_tissue_box,obj_ruler,Support,1,0.1832367181777954,0.0036399074706439,True,0.996425691827137,-0.0094537819085315,0.0818430557847023,0.1568154402895054,0.5275590551181102,0.8385826771653544
world6_dense_mixed,world6_dense_mixed__v4,obj_bowl,obj_apple,Contact,0,0.1517653167247772,0.0036399074706439,True,0.7985326764534652,0.0160937925410955,0.0665690377354621,0.1301369863013698,1.0,0.7512953367875648
world6_dense_mixed,world6_dense_mixed__v4,obj_bowl,obj_ruler,Support,1,0.1377258151769638,0.0036399074706439,True,0.1676844411020707,-0.025760660388902,0.0652513951063156,0.2167729279058362,0.5070422535211268,0.6907216494845361
world6_dense_mixed,world6_dense_mixed__v4,obj_apple,obj_ruler,Separate,0,0.1388691961765289,0.0036399074706439,True,0.4118781451827605,-0.0418544529299975,0.0687809363007545,0.0,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v4,obj_notebook,obj_remote,Support,1,0.0394502580165863,0.0036399074706439,True,0.9861362399366016,-0.0137313690788163,0.015377796255052,0.2798546995610716,1.0,0.0048250904704463
world6_dense_mixed,world6_dense_mixed__v4,obj_notebook,obj_pen,Support,1,0.0370687991380691,0.0036399074706439,True,0.51841966373543,0.0053152805317441,0.0156301781535148,0.1765153822723119,1.0,0.4828532235939644
world6_dense_mixed,world6_dense_mixed__v4,obj_remote,obj_pen,Contact,0,0.0470667704939842,0.0145596298825758,True,0.4499693368468582,0.0190466496105604,0.0192725285887718,0.0256880733944954,,1.0
world6_dense_mixed,world6_dense_mixed__v4,obj_plate,obj_spoon,Support,1,0.0375321879982948,0.0036399074706439,True,0.5702916249120071,-0.0095408809600475,0.0220761895179748,0.2701754385964912,1.0,0.0538793103448276
world6_dense_mixed,world6_dense_mixed__v4,obj_plate,obj_fork,Contact,1,0.036798819899559,0.0036399074706439,True,0.9076814756943608,0.0074637365192309,0.0218909587711095,0.0043183220234423,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v4,obj_plate,obj_knife,Contact,1,0.0385930091142654,0.0036399074706439,True,0.9914425031974252,0.0006270938768879,0.0222853533923625,0.0,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v5,obj_bottle,obj_mug,Separate,0,,0.0034110049884019,True,0.9044427535307932,0.0516583453984779,,0.0341363169311565,1.0,0.7905405405405406
world6_dense_mixed,world6_dense_mixed__v5,obj_jar,obj_cereal_box,Contact,1,,0.0034110049884019,True,0.9205245897655586,-0.0764695505642614,,0.0686586141131595,1.0,0.278169014084507
world6_dense_mixed,world6_dense_mixed__v5,obj_jar,obj_notebook,Separate,0,0.1677875220775604,0.0034110049884019,True,0.5453862245539792,0.0744121887111234,0.0671949833631515,0.0181932245922208,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v5,obj_jar,obj_remote,Separate,0,0.2077576816082,0.0034110049884019,True,0.5805852600000542,0.0574639422327786,0.0697175860404968,0.0057593210063655,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v5,obj_cereal_box,obj_notebook,Separate,0,,0.0034110049884019,True,0.5822372102597259,0.1508817392753848,,0.070528967254408,1.0,0.894736842105263
world6_dense_mixed,world6_dense_mixed__v5,obj_cereal_box,obj_remote,Separate,0,,0.0034110049884019,True,0.6183425015114683,0.13393349279704,,0.0227627761660343,1.0,0.7926949654491608
world6_dense_mixed,world6_dense_mixed__v5,obj_tissue_box,obj_banana,Separate,0,0.1231865808367729,0.0034110049884019,True,0.631409921893531,0.0552597570478055,0.0380070321261882,0.0054988216810683,1.0,1.0
world6_dense_mixed,world6_dense_mixed__v5,obj_tissue_box,obj_ruler,Support,1,0.1359163969755172,0.0034110049884019,True,0.5194944996040433,-0.0312502243111547,0.0442902594804763,0.1920374707259953,0.5233644859813084,0.4152765583845478
world6_dense_mixed,world6_dense_mixed__v5,obj_bowl,obj_apple,Contact,0,0.1154105067253112,0.0034110049884019,True,0.9910922810189944,0.0021063234927589,0.0291232615709304,0.0155743024010382,1.0,0.5011655011655012
world6_dense_mixed,world6_dense_mixed__v5,obj_bowl,obj_ruler,Support,1,0.1397990584373474,0.0034110049884019,True,0.4447468246018425,-0.0152219197450483,0.0461379997432231,0.1233912483912483,0.832,0.0642570281124497
world6_dense_mixed,world6_dense_mixed__v5,obj_apple,obj_ruler,Separate,0,0.1408671438694,0.0034110049884019,True,0.5176390496879509,-0.0173282432378073,0.056308452039957,0.0050740815912319,1.0,0.6262295081967213
world6_dense_mixed,world6_dense_mixed__v5,obj_banana,obj_ruler,Separate,0,0.1426725387573242,0.0102330149652058,True,0.8476389701444834,-0.0865099813589602,0.0638820305466651,0.0,,1.0
world6_dense_mixed,world6_dense_mixed__v5,obj_notebook,obj_remote,Support,1,0.2076306492090225,0.0034110049884019,True,0.9989630816967684,-0.0169482464783448,0.0967129170894622,0.3845238095238095,1.0,0.2549668874172185
world6_dense_mixed,world6_dense_mixed__v5,obj_plate,obj_spoon,Support,1,0.0483404286205768,0.0034110049884019,True,0.4160469058170482,-0.0099815895927947,0.0315559580922126,0.3282674772036474,1.0,0.0653514180024661
world6_dense_mixed,world6_dense_mixed__v5,obj_plate,obj_fork,Contact,1,0.046953298151493,0.0034110049884019,True,0.7964220582222495,0.0190599588023151,0.0309202056378126,0.0,1.0,0.2536348949919225
world6_dense_mixed,world6_dense_mixed__v5,obj_plate,obj_knife,Contact,1,0.0463326163589954,0.0034110049884019,True,0.9051460959889804,-0.0105404091997274,0.030985040590167,0.0020476068594829,1.0,0.2463768115942028
world6_dense_mixed,world6_dense_mixed__v6,obj_mug,obj_cereal_box,Separate,0,,0.0020254025230356,True,0.9431885003292192,-0.0994870023528164,,0.0959972073539678,1.0,0.5842105263157895
world6_dense_mixed,world6_dense_mixed__v6,obj_tissue_box,obj_ruler,Support,1,0.0961487144231796,0.0020254025230356,True,0.91266879947464,-0.0167334394610098,0.0374510772526264,0.3641540130151844,0.5117370892018779,0.8741905642923219
world6_dense_mixed,world6_dense_mixed__v6,obj_bowl,obj_apple,Contact,0,0.1115001887083053,0.0028355634839605,True,0.9276459664103668,-0.0001787268158837,0.0353079065680503,0.0251677852348993,0.6666666666666666,0.0275590551181101
world6_dense_mixed,world6_dense_mixed__v6,obj_bowl,obj_ruler,Support,1,0.0995326563715934,0.0020254025230356,True,0.3643537135089443,-0.0089756898978853,0.0366107821464538,0.1764233241505969,0.5510204081632653,0.0126582278481012
world6_dense_mixed,world6_dense_mixed__v6,obj_apple,obj_ruler,Separate,0,0.0969884023070335,0.0020254025230356,True,0.6408170900740398,-0.0087969630820016,0.0333508178591728,0.0062323549778937,0.8461538461538461,0.8455882352941176
world6_dense_mixed,world6_dense_mixed__v6,obj_notebook,obj_remote,Support,1,0.0381781607866287,0.0020254025230356,True,0.9762301750089484,-0.0104720764369752,0.0131512787193059,0.3237410071942446,1.0,0.2925598991172762
