trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
3,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:24.519904
4,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:33.440319
5,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:36.101489
6,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:42.347176
7,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:45.102989
8,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:48.253264
9,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:51.449814
10,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:53.837576
11,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:56.735728
12,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:21:59.829313
13,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:05.915488
14,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:11.147573
15,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:14.056844
16,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:16.996549
17,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:22.815532
18,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:25.508252
20,proposed,obj_spoon,0.1615,0.9311,0.02,0.01,0.1415,0.9211,SKIP,GRASP,False,2026-07-13T10:22:46.730950
1,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:22:52.107960
2,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:04.753201
3,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:07.432560
4,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:13.404976
5,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:16.004060
6,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:19.147103
7,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:22.210841
8,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:28.962308
9,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:32.431526
10,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:35.847918
11,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:39.193900
12,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:42.632058
13,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:45.956212
14,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:48.616283
15,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:51.269326
16,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:54.582153
17,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:23:57.855987
18,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:24:00.793045
19,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:24:03.448595
20,proposed,obj_fork,0.1197,0.9911,0.015,0.008,0.1047,0.9831,SKIP,GRASP,False,2026-07-13T10:24:07.035518
1,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:16.800245
2,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:19.574902
3,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:21.933685
4,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:25.307241
5,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:40.315314
6,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:42.887267
7,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:48.051340
8,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:51.608940
9,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:54.619638
10,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:24:57.380129
11,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:03.362989
12,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:06.671430
13,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:09.671097
14,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:12.178569
15,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:15.017157
16,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:28.884969
17,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:38.642993
18,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:41.472559
19,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:43.966226
20,proposed,obj_kettle,0.685,1.0442,0.11,0.16,0.575,0.8842,SKIP,SKIP,True,2026-07-13T10:25:46.710390
1,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:25:54.635618
2,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:25:57.704243
3,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:07.020641
4,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:09.532305
5,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:12.618417
6,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:15.687879
7,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:21.965206
8,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:24.761726
9,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:27.519606
10,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:30.099939
11,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:33.162902
12,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:36.512571
13,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:39.378147
14,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:45.888850
15,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:49.490978
16,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:52.839874
17,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:55.799508
18,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:26:58.205442
19,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:27:05.421612
20,proposed,obj_cup,0.567,0.8355,0.06,0.08,0.507,0.7555,SKIP,GRASP,False,2026-07-13T10:27:08.149688
1,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:16.576970
2,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:19.789020
3,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:23.154427
4,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:30.107945
5,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:33.693928
6,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:36.188463
7,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:38.828538
8,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:44.803043
9,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:47.268828
10,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:50.300877
11,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:53.405643
12,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:55.986817
13,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:27:59.197950
14,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:08.654098
15,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:12.354945
16,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:15.170348
17,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:23.561206
18,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:29.284584
19,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:34.831490
20,proposed,obj_chopping_board,1.1532,1.8068,0.22,0.02,0.9332,1.7868,SKIP,SKIP,True,2026-07-13T10:28:40.790339
1,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:28:54.125358
2,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:28:57.875601
3,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:00.243448
4,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:03.613953
5,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:06.353827
6,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:11.643533
7,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:18.263276
8,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:21.044184
9,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:23.829364
10,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:27.023368
11,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:32.323186
12,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:34.690774
13,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:38.146242
14,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:46.579477
15,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:49.885036
16,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:55.907770
17,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:29:59.109168
18,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:30:01.443810
19,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:30:04.809967
20,proposed,obj_knife,0.2938,1.2279,0.015,0.006,0.2788,1.2219,SKIP,GRASP,False,2026-07-13T10:30:07.595046
