trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
19,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:06:47.571818
20,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:06:52.967226
2,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:07:29.652062
3,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:07:35.097992
4,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:07:40.657272
5,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:07:45.251683
6,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:07:56.001478
7,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:08:06.890952
8,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:08:11.744227
10,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:08:33.116456
11,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:08:38.579068
12,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:08:48.970750
13,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:08:59.377400
14,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:09:04.897890
15,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:09:10.591593
16,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:09:15.643609
17,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:09:20.646026
18,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:09:25.911434
19,baseline,obj_chopstick_a,0.3474,1.0227,0.006,0.22,0.3414,0.8027,SKIP,SKIP,True,2026-07-13T11:09:36.619157
20,baseline,obj_chopstick_a,0.1104,0.4182,0.006,0.22,0.1044,0.1982,SKIP,SKIP,True,2026-07-13T11:09:47.334268
1,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:09:58.065510
2,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:03.367725
3,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:13.916942
4,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:19.187218
5,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:24.533986
6,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:29.771418
7,baseline,obj_chopstick_b,0.3454,1.0221,0.006,0.22,0.3394,0.8021,SKIP,SKIP,True,2026-07-13T11:10:35.400938
8,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:41.016980
9,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:10:51.553439
11,baseline,obj_chopstick_b,0.3454,1.0221,0.006,0.22,0.3394,0.8021,SKIP,SKIP,True,2026-07-13T11:11:07.458128
12,baseline,obj_chopstick_b,0.3454,1.0221,0.006,0.22,0.3394,0.8021,SKIP,SKIP,True,2026-07-13T11:11:12.861419
13,baseline,obj_chopstick_b,0.3454,1.0221,0.006,0.22,0.3394,0.8021,SKIP,SKIP,True,2026-07-13T11:11:17.875187
14,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:11:23.289782
16,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:11:39.025155
17,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:11:43.987457
18,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:11:48.892202
19,baseline,obj_chopstick_b,0.0793,0.4034,0.006,0.22,0.0733,0.1834,SKIP,SKIP,True,2026-07-13T11:11:54.652660
1,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:15.997150
2,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:21.331459
3,baseline,obj_straw,0.0612,0.4065,0.008,0.19,0.0532,0.2165,SKIP,SKIP,True,2026-07-13T11:12:26.209453
4,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:31.339714
5,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:36.530511
6,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:41.461899
7,baseline,obj_straw,0.0612,0.4065,0.008,0.19,0.0532,0.2165,SKIP,SKIP,True,2026-07-13T11:12:46.937220
8,baseline,obj_straw,0.0612,0.4065,0.008,0.19,0.0532,0.2165,SKIP,SKIP,True,2026-07-13T11:12:52.064578
9,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:12:57.086715
10,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:13:02.329721
12,baseline,obj_straw,0.0612,0.4065,0.008,0.19,0.0532,0.2165,SKIP,SKIP,True,2026-07-13T11:13:17.959415
13,baseline,obj_straw,0.0612,0.4065,0.008,0.19,0.0532,0.2165,SKIP,SKIP,True,2026-07-13T11:13:23.020522
15,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:13:38.775670
16,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:13:43.732841
18,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:13:59.471895
19,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:14:04.851115
20,baseline,obj_straw,0.0989,0.2726,0.008,0.19,0.0909,0.0826,SKIP,SKIP,True,2026-07-13T11:14:10.403832
