trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
5,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:52:55.822057
8,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:53:32.336106
9,baseline,obj_glass_jar,0.1436,0.6065,0.09,0.12,0.0536,0.4865,SKIP,SKIP,True,2026-07-13T12:53:39.639691
10,baseline,obj_glass_jar,0.0866,0.1949,0.09,0.12,0.0034,0.0749,SKIP,SKIP,True,2026-07-13T12:53:46.761751
11,baseline,obj_glass_jar,0.1436,0.6065,0.09,0.12,0.0536,0.4865,SKIP,SKIP,True,2026-07-13T12:53:53.942278
12,baseline,obj_glass_jar,0.1436,0.6065,0.09,0.12,0.0536,0.4865,SKIP,SKIP,True,2026-07-13T12:54:08.853121
14,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:54:30.679250
15,baseline,obj_glass_jar,0.1436,0.6065,0.09,0.12,0.0536,0.4865,SKIP,SKIP,True,2026-07-13T12:54:38.197600
16,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:54:52.730387
17,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:55:00.071375
18,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:55:07.587649
19,baseline,obj_glass_jar,0.0866,0.1949,0.09,0.12,0.0034,0.0749,SKIP,SKIP,True,2026-07-13T12:55:14.776604
20,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:55:22.225752
1,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:55:37.613075
2,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:55:45.259332
3,baseline,obj_container,0.0848,0.1164,0.14,0.1,0.0552,0.0164,SKIP,SKIP,True,2026-07-13T12:55:52.553512
4,baseline,obj_container,0.0848,0.1164,0.14,0.1,0.0552,0.0164,SKIP,SKIP,True,2026-07-13T12:56:00.196917
5,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:56:15.605873
8,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:56:51.924441
9,baseline,obj_container,0.1608,0.2162,0.14,0.1,0.0208,0.1162,SKIP,SKIP,True,2026-07-13T12:56:58.838183
11,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:57:28.623859
12,baseline,obj_container,0.2503,0.7087,0.14,0.1,0.1103,0.6087,SKIP,SKIP,True,2026-07-13T12:57:44.106225
14,baseline,obj_container,0.1608,0.2162,0.14,0.1,0.0208,0.1162,SKIP,SKIP,True,2026-07-13T12:58:05.664026
15,baseline,obj_container,0.0848,0.1164,0.14,0.1,0.0552,0.0164,SKIP,SKIP,True,2026-07-13T12:58:13.015963
16,baseline,obj_container,0.0848,0.1164,0.14,0.1,0.0552,0.0164,SKIP,SKIP,True,2026-07-13T12:58:20.383687
18,baseline,obj_container,0.1608,0.2162,0.14,0.1,0.0208,0.1162,SKIP,SKIP,True,2026-07-13T12:58:50.920822
20,baseline,obj_container,0.1608,0.2162,0.14,0.1,0.0208,0.1162,SKIP,SKIP,True,2026-07-13T12:59:20.756256
