trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
6,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:14.808637
7,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:20.693204
8,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:23.162628
9,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:27.183967
10,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:36.071773
11,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:41.293545
12,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:47.066406
13,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:49.672861
14,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:53.015625
15,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:56.458461
16,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:59.330429
17,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:04:02.395428
18,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:04:05.948208
19,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:04:09.236488
20,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:04:12.109345
1,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:17.849294
2,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:20.588088
3,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:23.946486
4,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:26.913294
6,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:47.227656
7,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:49.875298
8,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:04:53.835080
9,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:02.853464
10,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:07.834407
11,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:11.225520
12,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:23.045778
13,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:32.672839
14,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:35.857058
15,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:38.911839
16,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:42.697276
17,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:45.466579
18,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:49.173868
19,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:05:54.180703
20,proposed,obj_fork,0.0345,0.2687,0.015,0.008,0.0195,0.2607,SKIP,GRASP,False,2026-07-14T15:06:00.986258
1,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:16.312035
2,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:20.054328
3,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:23.269921
4,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:26.742693
5,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:36.878475
6,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:43.525676
7,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:46.488159
8,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:52.896974
9,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:06:58.626694
10,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:01.994785
11,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:08.424826
12,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:11.177288
13,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:14.701897
14,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:17.370896
15,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:24.692120
16,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:34.782761
17,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:37.471023
18,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:40.533445
19,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:43.222289
20,proposed,obj_kettle,0.1277,0.2317,0.11,0.16,0.0177,0.0717,SKIP,SKIP,True,2026-07-14T15:07:46.786800
1,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:07:56.186013
2,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:07:58.947782
3,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:04.926555
4,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:07.861885
5,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:14.484588
6,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:23.487210
7,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:32.439115
8,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:36.069425
9,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:39.279317
10,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:48.208107
11,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:53.022959
12,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:56.266871
13,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:08:59.965199
14,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:06.093058
15,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:08.841673
16,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:11.585943
17,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:15.047787
18,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:18.983923
19,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:25.412884
20,proposed,obj_cup,0.1369,0.178,0.06,0.08,0.0769,0.098,SKIP,GRASP,False,2026-07-14T15:09:28.934833
1,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:09:46.167555
2,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:09:49.488091
3,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:09:55.888566
4,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:03.130881
5,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:08.597892
6,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:12.180353
7,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:15.910677
8,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:22.069225
9,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:25.032514
10,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:28.195464
11,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:31.909089
12,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:34.500930
13,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:41.458571
14,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:46.523906
15,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:49.441864
16,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:51.709620
17,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:10:59.700915
18,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:11:05.104656
19,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:11:13.755198
20,proposed,obj_chopping_board,0.2925,0.4421,0.22,0.02,0.0725,0.4221,SKIP,SKIP,True,2026-07-14T15:11:16.591489
1,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:22.145147
2,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:24.886205
3,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:28.664195
4,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:32.031205
5,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:38.131538
6,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:41.599922
7,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:44.097523
8,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:46.856785
9,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:49.642381
10,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:11:56.024842
11,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:01.497975
12,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:03.770892
13,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:16.572877
14,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:22.662620
15,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:28.808353
16,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:32.277746
17,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:37.131936
18,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:39.629501
19,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:42.434272
20,proposed,obj_knife,0.0835,0.3163,0.015,0.006,0.0685,0.3103,SKIP,GRASP,False,2026-07-14T15:12:44.912289
