trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
3,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:48:53.015541
5,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:49:19.909585
6,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:49:35.065570
7,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:49:39.897564
8,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:49:50.541059
9,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:49:55.540616
10,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:50:05.930364
11,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:50:11.276525
12,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:50:21.754737
13,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:50:26.807868
15,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:50:42.722343
16,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:50:57.917563
17,proposed,obj_chopstick_a,0.1156,1.1071,0.006,0.22,0.1096,0.8871,SKIP,SKIP,True,2026-07-13T11:51:03.037093
18,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:51:08.356053
19,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:51:13.501366
20,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:51:24.210365
2,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:51:45.815802
3,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:51:51.287445
5,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:52:07.136299
6,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:52:17.668053
7,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:52:28.785748
8,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:52:33.650369
9,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:52:39.095821
10,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:52:43.982334
11,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:52:54.241128
12,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:52:59.546623
13,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:53:04.859998
14,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:53:10.234881
15,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:53:15.495507
16,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:53:20.844621
17,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:53:25.852188
18,proposed,obj_chopstick_b,0.1126,1.6336,0.006,0.22,0.1066,1.4136,SKIP,SKIP,True,2026-07-13T11:53:40.986991
19,proposed,obj_chopstick_b,0.0949,1.0995,0.006,0.22,0.0889,0.8795,SKIP,SKIP,True,2026-07-13T11:53:46.345954
1,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:54:12.997499
2,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:54:17.909356
3,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:54:23.242294
4,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:54:33.879424
5,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:54:39.112128
6,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:54:49.605924
7,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:54:54.767691
10,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:55:25.405976
11,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:55:30.646911
12,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:55:35.797226
13,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:55:40.661567
14,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:55:45.964411
15,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:55:56.752884
16,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:56:01.844117
17,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:56:06.896443
18,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:56:12.169111
19,proposed,obj_straw,0.823,1.0279,0.008,0.19,0.815,0.8379,SKIP,SKIP,True,2026-07-13T11:56:17.412813
20,proposed,obj_straw,0.0826,1.1703,0.008,0.19,0.0746,0.9803,SKIP,SKIP,True,2026-07-13T11:56:27.996029
