trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
19,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:11:13.095044
20,proposed,obj_glass_jar,0.5398,0.6304,0.09,0.12,0.4498,0.5104,SKIP,SKIP,True,2026-07-13T14:11:20.610272
1,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:11:42.773171
2,proposed,obj_container,0.9242,0.993,0.14,0.1,0.7842,0.893,SKIP,SKIP,True,2026-07-13T14:11:50.334129
3,proposed,obj_container,1.14,1.2087,0.14,0.1,1.0,1.1087,SKIP,SKIP,True,2026-07-13T14:11:57.722624
5,proposed,obj_container,1.14,1.2087,0.14,0.1,1.0,1.1087,SKIP,SKIP,True,2026-07-13T14:12:20.081925
6,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:12:27.408017
7,proposed,obj_container,1.14,1.2087,0.14,0.1,1.0,1.1087,SKIP,SKIP,True,2026-07-13T14:12:34.604704
8,proposed,obj_container,1.14,1.2087,0.14,0.1,1.0,1.1087,SKIP,SKIP,True,2026-07-13T14:12:49.505313
9,proposed,obj_container,0.9242,0.993,0.14,0.1,0.7842,0.893,SKIP,SKIP,True,2026-07-13T14:12:56.891872
10,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:13:04.191105
11,proposed,obj_container,1.14,1.2087,0.14,0.1,1.0,1.1087,SKIP,SKIP,True,2026-07-13T14:13:11.600381
12,proposed,obj_container,0.9242,0.993,0.14,0.1,0.7842,0.893,SKIP,SKIP,True,2026-07-13T14:13:19.008052
13,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:13:26.336622
14,proposed,obj_container,0.9242,0.993,0.14,0.1,0.7842,0.893,SKIP,SKIP,True,2026-07-13T14:13:33.608932
15,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:13:41.043466
16,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:13:48.430363
18,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:14:18.206926
19,proposed,obj_container,0.9242,0.993,0.14,0.1,0.7842,0.893,SKIP,SKIP,True,2026-07-13T14:14:25.624349
20,proposed,obj_container,0.9847,1.2389,0.14,0.1,0.8447,1.1389,SKIP,SKIP,True,2026-07-13T14:14:32.974386
